,year,tax_band,engine_capacity,urban_metric,extra_urban_metric,combined_metric,urban_imperial,extra_urban_imperial,combined_imperial,noise_level,co2,co_emissions,nox_emissions,thc_nox_emissions,particulates_emissions,fuel_cost_12000_miles,fuel_cost_6000_miles,standard_12_months,standard_6_months,first_year_12_months,first_year_6_months,date_of_change
678,2000.0,,3996.0,17.3,8.8,11.9,16.3,32.2,23.8,72.9,285.0,49.0,,,,,894.0,,,,,
679,2000.0,,1793.0,10.9,7.1,8.6,25.8,39.5,33.0,73.7,202.0,636.0,,,,,645.0,,,,,
680,2000.0,,1793.0,12.1,7.8,9.3,23.3,36.2,30.4,73.4,220.0,996.0,,,,,700.0,,,,,
681,2000.0,,1793.0,15.0,8.7,10.9,18.8,32.5,25.9,71.6,258.0,756.0,,,,,821.0,,,,,
682,2000.0,,1998.0,13.9,8.1,10.3,20.3,34.9,27.4,73.7,244.0,710.0,,,,,776.0,,,,,
683,2000.0,,1998.0,15.6,8.6,11.1,18.1,32.8,25.4,71.9,264.0,970.0,,,,,838.0,,,,,
684,2000.0,,1498.0,10.5,6.3,7.9,26.9,44.8,35.8,73.1,185.0,670.0,,,,,594.0,,,,,
685,2000.0,,1498.0,12.8,6.8,9.0,22.1,41.5,31.4,70.6,211.0,830.0,,,,,678.0,,,,,
686,2000.0,,2497.0,15.3,8.9,11.3,18.5,31.7,25.0,72.0,265.0,890.0,,,,,851.0,,,,,
687,2000.0,,2497.0,15.6,9.1,11.5,18.1,31.0,24.6,70.0,269.0,820.0,,,,,865.0,,,,,
688,2000.0,,2902.0,10.9,6.8,8.3,25.9,41.5,34.0,75.0,222.0,670.0,,,0.104,,642.0,,,,,
689,2000.0,,2902.0,12.4,7.2,9.1,22.8,39.2,31.0,73.0,240.0,620.0,,,0.122,,704.0,,,,,
690,2000.0,,1498.0,10.5,6.3,7.9,26.9,44.8,35.8,73.4,185.0,670.0,,,,,594.0,,,,,
691,2000.0,,1498.0,12.8,6.8,9.0,22.1,41.5,31.4,71.1,211.0,830.0,,,,,678.0,,,,,
692,2000.0,,1793.0,12.6,7.0,9.1,22.4,40.4,31.0,73.2,216.0,240.0,,,,,686.0,,,,,
693,2000.0,,1793.0,13.5,7.2,9.5,20.9,39.2,29.7,71.9,225.0,320.0,,,,,716.0,,,,,
694,2000.0,,1998.0,14.6,9.0,11.0,19.3,31.4,25.7,73.8,275.0,660.0,,,,,828.0,,,,,
695,2000.0,,5707.0,39.0,16.5,24.8,7.3,17.2,11.5,74.5,575.0,950.0,,,,,1850.0,,,,,
696,2000.0,,5707.0,41.2,16.2,25.4,6.8,17.5,11.0,75.0,590.0,1020.0,,,,,1934.0,,,,,
697,2000.0,,5707.0,39.0,16.5,24.8,7.3,17.2,11.5,74.5,575.0,950.0,,,,,1850.0,,,,,
698,2000.0,,5707.0,37.9,17.3,24.9,7.4,16.3,11.3,75.0,575.0,430.0,,,,,1883.0,,,,,
699,2000.0,,5707.0,37.9,17.3,24.9,7.4,16.3,11.3,75.0,575.0,430.0,,,,,1883.0,,,,,
700,2000.0,,5992.0,31.8,16.6,22.1,8.9,16.8,11.9,73.9,530.0,647.0,,,,,1788.0,,,,,
701,2000.0,,5707.0,37.9,17.3,24.9,7.4,16.3,11.3,75.0,575.0,430.0,,,,,1883.0,,,,,
702,2000.0,,5992.0,34.7,15.5,22.5,8.1,18.2,12.6,74.4,539.0,876.0,,,,,1689.0,,,,,
703,2000.0,,5992.0,34.7,15.5,22.5,8.1,18.2,12.6,74.4,539.0,876.0,,,,,1689.0,,,,,
704,2000.0,,5992.0,34.7,15.5,22.5,8.1,18.2,12.6,74.4,539.0,876.0,,,,,1689.0,,,,,
705,,,,,,,,,,,,,,,,,,,,,,
706,,,,,,,,,,,,,,,,,,,,,,
707,2000.0,,3950.0,23.3,12.7,16.6,12.1,22.2,17.0,74.0,397.0,799.0,,,,,1251.0,,,,,
708,2000.0,,3950.0,22.9,13.1,16.7,12.3,21.6,16.9,75.0,397.0,505.0,,,,,1259.0,,,,,
709,2000.0,,2495.0,11.5,8.2,9.4,24.6,34.4,30.1,76.0,262.0,631.0,,,0.08,,725.0,,,,,
710,2000.0,,2495.0,12.7,9.0,10.3,22.2,31.4,27.4,76.0,284.0,563.0,,,0.096,,796.0,,,,,
711,2000.0,,1796.0,13.0,8.6,10.2,21.7,32.7,27.6,74.0,248.0,1264.0,,,,,771.0,,,,,
712,2000.0,,1994.0,9.6,6.7,7.7,29.6,42.4,36.6,74.1,208.0,573.0,,,0.088,,596.0,,,,,
713,2000.0,,2497.0,13.4,8.9,10.6,21.1,31.6,26.7,75.0,289.0,98.0,,,0.121,,817.0,,,,,
714,2000.0,,2497.0,14.5,9.6,11.4,19.5,29.5,24.9,74.0,304.0,80.0,,,0.14,,876.0,,,,,
715,2000.0,,3950.0,21.7,11.5,15.2,13.0,24.5,18.5,74.0,385.0,698.0,,,,,1150.0,,,,,
716,2000.0,,4554.0,23.9,12.2,16.4,11.8,23.2,17.2,74.8,398.0,374.0,,,,,1237.0,,,,,
717,2000.0,,2997.0,16.0,8.8,11.4,17.7,32.1,24.8,73.0,278.0,520.0,,,,,858.0,,,,,
718,2000.0,,1988.0,12.9,7.8,9.6,21.9,36.2,29.4,71.0,229.0,1380.0,30.0,,,,724.0,,,,,
719,2000.0,,1988.0,13.5,7.6,9.7,20.9,37.2,29.1,69.0,232.0,400.0,30.0,,,,731.0,,,,,
720,2000.0,,3969.0,17.5,9.3,12.3,16.1,30.4,23.0,73.0,292.0,120.0,,,,,925.0,,,,,
721,2000.0,,1796.0,9.6,5.7,7.1,29.5,50.0,40.0,74.0,168.0,360.0,,,,,532.0,,,,,
722,2000.0,,1796.0,9.9,5.9,7.3,28.5,47.8,38.6,74.0,174.0,720.0,,,,,551.0,,,,,
723,2000.0,,1796.0,14.0,6.9,8.5,20.2,40.9,29.7,74.0,225.0,780.0,,,,,716.0,,,,,
724,2000.0,,1796.0,13.4,6.8,9.2,21.1,41.5,30.7,72.0,218.0,600.0,,,,,693.0,,,,,
725,2000.0,,2174.0,19.0,8.6,12.5,14.9,32.8,22.6,72.0,294.0,1400.0,,,,,941.0,,,,,
726,2000.0,,3506.0,20.8,9.7,13.8,13.6,29.1,20.5,74.0,328.0,560.0,,,,,1038.0,,,,,
727,2000.0,,3506.0,20.8,9.7,13.8,13.6,29.1,20.5,74.0,328.0,560.0,,,,,1038.0,,,,,
728,2000.0,,3506.0,20.8,9.7,13.8,13.6,29.1,20.5,74.0,328.0,560.0,,,,,1038.0,,,,,
729,2000.0,,2664.0,10.9,8.2,9.2,26.0,34.3,30.7,73.1,244.0,390.0,,,0.09,,711.0,,,,,
730,2000.0,,2664.0,10.7,7.1,8.4,26.5,39.7,33.5,74.0,223.0,580.0,,,0.07,,651.0,,,,,
731,2000.0,,3217.0,25.3,11.6,16.6,11.2,24.3,17.0,74.0,388.0,655.0,,,,,1251.0,,,,,
732,2000.0,,3217.0,26.4,13.2,18.1,10.7,21.4,15.6,74.0,422.0,419.0,,,,,1364.0,,,,,
733,2000.0,,2790.0,25.4,12.1,16.9,11.1,23.4,16.6,74.0,395.0,1281.0,,,,,1282.0,,,,,
734,2000.0,,2790.0,25.6,12.4,17.3,11.1,22.8,16.3,70.0,403.0,1053.0,,,,,1305.0,,,,,
735,2000.0,,3217.0,29.5,13.2,19.1,9.6,21.5,14.8,73.0,447.0,678.0,,,,,1438.0,,,,,
736,2000.0,,3217.0,27.3,12.4,17.9,10.4,22.9,15.8,71.0,418.0,333.0,,,,,1347.0,,,,,
737,2000.0,,1242.0,8.8,5.6,6.8,32.1,50.4,41.5,73.0,160.0,576.0,,,,,513.0,,,,,
738,2000.0,,1299.0,8.7,5.9,6.9,32.5,47.9,40.9,72.0,161.0,563.0,,,,,520.0,,,,,
739,2000.0,,1324.0,9.3,6.2,7.3,30.4,45.6,38.7,72.0,177.0,487.0,,,,,550.0,,,,,
740,2000.0,,1498.0,9.5,6.3,7.5,29.7,44.8,37.7,73.0,181.0,211.0,,,,,564.0,,,,,
741,2000.0,,1498.0,10.7,6.8,8.2,26.4,41.5,34.5,72.0,197.0,482.0,,,,,617.0,,,,,
742,2000.0,,1840.0,10.7,6.7,8.2,26.4,42.2,34.4,73.0,197.0,583.0,,,,,618.0,,,,,
743,2000.0,,1840.0,12.2,7.1,9.0,23.2,39.8,31.4,72.0,216.0,622.0,,,,,678.0,,,,,
744,2000.0,,1998.0,6.4,4.4,5.1,44.1,64.2,55.4,74.0,149.0,904.0,,,0.062,,394.0,,,,,
745,2000.0,,1840.0,10.1,6.2,7.6,28.0,45.6,37.2,68.0,184.0,333.0,,,,,572.0,,,,,
746,2000.0,,1991.0,10.8,6.5,8.1,26.2,43.5,34.9,71.0,195.0,355.0,,,,,610.0,,,,,
747,2000.0,,1991.0,12.1,7.1,8.9,23.3,39.8,31.7,68.0,214.0,506.0,,,,,671.0,,,,,
748,2000.0,,1991.0,10.6,6.4,7.9,26.6,44.1,35.8,70.0,189.0,206.0,,,,,594.0,,,,,
749,2000.0,,1991.0,11.5,6.8,8.5,24.6,41.5,33.2,68.0,205.0,393.0,,,,,641.0,,,,,
750,2000.0,,1991.0,10.9,6.7,8.3,25.9,42.2,34.0,71.0,198.0,353.0,,,,,626.0,,,,,
751,2000.0,,1991.0,10.8,6.7,8.2,26.2,42.2,34.5,72.0,196.0,550.0,,,,,617.0,,,,,
752,2000.0,,1998.0,6.8,4.7,5.5,41.5,60.1,51.4,73.0,158.0,815.0,,,0.57,,425.0,,,,,
753,2000.0,,1998.0,6.4,4.5,5.2,44.1,62.8,54.3,73.0,152.0,876.0,,,0.51,,402.0,,,,,
754,2000.0,,1324.0,8.7,6.0,7.0,32.5,47.1,40.3,72.0,169.0,737.0,,,,,528.0,,,,,
755,2000.0,,1498.0,9.2,6.2,7.3,30.7,45.6,38.7,71.0,176.0,175.0,,,,,550.0,,,,,
756,2000.0,,1498.0,10.2,6.6,7.9,27.7,42.8,35.8,71.0,190.0,164.0,,,,,594.0,,,,,
757,2000.0,,1991.0,12.6,8.6,10.1,22.4,32.9,28.0,72.0,242.0,762.0,,,,,760.0,,,,,
758,2000.0,,1598.0,10.6,6.6,8.1,26.6,42.8,34.9,74.0,211.0,531.0,,,,,610.0,,,,,
759,2000.0,,1840.0,11.2,7.0,8.5,25.2,40.4,33.2,74.0,218.0,701.0,,,,,641.0,,,,,
760,2000.0,,1840.0,11.7,7.1,8.8,24.1,39.8,32.1,72.0,232.0,573.0,,,,,663.0,,,,,
761,2000.0,,1840.0,10.7,6.9,8.3,26.4,40.9,34.0,71.3,198.0,347.0,,,,,626.0,,,,,
762,2000.0,,1840.0,10.7,7.0,8.4,26.4,40.3,33.6,71.4,201.0,342.0,,,,,633.0,,,,,
763,2000.0,,1840.0,12.2,7.4,9.2,23.2,38.2,30.7,69.9,220.0,612.0,,,,,693.0,,,,,
764,2000.0,,1998.0,7.1,4.9,5.7,39.8,57.6,49.5,72.3,158.0,781.0,,,0.073,,441.0,,,,,
765,2000.0,,2255.0,14.0,7.7,10.9,20.2,36.7,28.2,71.0,245.0,259.0,,,,,754.0,,,,,
766,2000.0,,1397.0,10.4,5.9,7.5,27.2,47.9,37.7,72.0,180.0,38.0,,,,,564.0,,,,,
767,2000.0,,1397.0,9.9,5.9,7.4,28.5,47.9,38.2,72.0,171.0,659.0,,,,,557.0,,,,,
768,2000.0,,1397.0,9.9,5.9,7.4,28.5,47.9,38.2,72.0,171.0,610.0,,,,,557.0,,,,,
769,2000.0,,1397.0,10.2,6.1,7.6,27.7,46.3,37.2,72.0,182.0,500.0,,,,,572.0,,,,,
770,2000.0,,1598.0,10.3,5.8,7.5,27.4,48.7,37.7,74.0,172.0,577.0,,,,,564.0,,,,,
771,2000.0,,1598.0,10.1,6.1,7.5,28.0,46.3,37.7,74.0,172.0,623.0,,,,,564.0,,,,,
772,2000.0,,1598.0,10.4,6.1,7.7,27.2,46.3,36.7,73.0,183.0,460.0,,,,,580.0,,,,,
773,2000.0,,1689.0,6.2,4.2,4.9,45.6,67.3,57.7,74.0,131.0,200.0,,,0.046,,378.0,,,,,
774,2000.0,,1689.0,7.9,4.6,5.8,35.8,61.4,48.7,71.0,156.0,170.0,,,0.047,,448.0,,,,,
775,2000.0,,1898.0,10.6,6.0,7.7,26.6,47.1,36.7,73.0,185.0,430.0,,,,,580.0,,,,,
776,2000.0,,1898.0,11.3,6.3,8.2,25.0,44.8,34.4,71.0,196.0,400.0,,,,,618.0,,,,,
777,2000.0,,1998.0,13.2,7.2,9.4,21.4,39.2,30.1,73.0,226.0,175.0,,,,,707.0,,,,,
778,2000.0,,1998.0,13.7,7.2,9.5,20.6,39.2,29.7,73.0,228.0,128.0,,,,,716.0,,,,,
779,2000.0,,2151.0,8.2,5.1,6.2,34.5,55.4,45.6,71.0,164.0,488.0,,,0.036,,479.0,,,,,
780,2000.0,,2151.0,9.4,5.3,6.8,30.0,53.3,41.5,67.0,181.0,198.0,,,0.038,,526.0,,,,,
781,2000.0,,2597.0,15.8,8.1,10.9,17.9,34.9,25.9,74.0,262.0,6.0,,,,,821.0,,,,,
782,2000.0,,2597.0,14.4,7.8,10.2,19.6,36.2,27.8,72.0,245.0,8.0,,,,,765.0,,,,,
783,2000.0,,2799.0,15.9,8.0,11.0,17.8,35.3,25.7,74.0,254.0,5.0,,,,,828.0,,,,,
784,2000.0,,2799.0,14.5,7.8,10.2,19.5,36.2,27.7,70.0,245.0,8.0,,,,,768.0,,,,,
785,2000.0,,1799.0,12.7,7.2,9.2,22.2,39.2,30.7,73.0,218.0,560.0,,,,,693.0,,,,,
786,2000.0,,1799.0,12.8,7.3,9.3,22.1,38.7,30.4,72.0,221.0,560.0,,,,,700.0,,,,,
787,2000.0,,1998.0,13.1,7.2,9.4,21.6,39.2,30.1,73.0,222.0,610.0,,,,,707.0,,,,,
788,2000.0,,1998.0,13.2,7.3,9.5,21.4,38.7,29.7,70.0,225.0,420.0,,,,,716.0,,,,,
789,2000.0,,2151.0,8.2,5.0,6.1,34.5,56.5,46.3,71.0,161.0,488.0,,,0.036,,471.0,,,,,
790,2000.0,,2151.0,9.2,5.3,6.7,30.7,53.3,42.2,67.0,178.0,198.0,,,0.038,,517.0,,,,,
791,2000.0,,2295.0,13.8,7.4,9.8,20.5,38.2,28.8,74.0,233.0,1190.0,,,,,739.0,,,,,
792,2000.0,,2295.0,13.9,7.6,9.9,20.3,37.2,28.5,74.0,237.0,460.0,,,,,747.0,,,,,
793,2000.0,,2397.0,15.0,7.7,10.4,18.8,36.7,27.2,69.0,250.0,350.0,,,,,782.0,,,,,
794,2000.0,,2799.0,14.3,7.8,10.2,19.7,36.2,27.7,70.0,245.0,400.0,,,,,768.0,,,,,
795,2000.0,,4266.0,16.5,9.0,11.7,17.1,31.4,24.1,74.0,280.0,120.0,,,,,883.0,,,,,
796,2000.0,,4966.0,18.9,8.9,12.5,14.9,31.7,22.6,72.0,299.0,484.0,,,,,941.0,,,,,
797,2000.0,,4966.0,19.4,9.9,13.4,14.6,28.5,21.1,72.0,320.0,13.0,,,,,1008.0,,,,,
798,2000.0,,5439.0,19.8,9.5,13.4,14.2,29.7,21.1,73.0,308.0,22.0,,,,,1008.0,,,,,
799,2000.0,,5786.0,19.9,9.5,13.4,14.2,29.7,21.1,72.0,321.0,309.0,,,,,1008.0,,,,,
800,2000.0,,1998.0,13.7,7.2,9.5,20.6,39.2,29.7,73.0,228.0,148.0,,,,,716.0,,,,,
801,2000.0,,1998.0,13.6,7.0,9.4,20.8,40.3,30.1,73.0,225.0,146.0,,,,,707.0,,,,,
802,2000.0,,2295.0,14.9,7.3,10.1,18.9,38.7,27.9,74.0,240.0,684.0,,,,,763.0,,,,,
803,2000.0,,2295.0,15.1,7.6,10.3,18.7,37.2,27.4,74.0,245.0,876.0,,,,,776.0,,,,,
804,2000.0,,3199.0,16.0,7.9,10.9,17.6,35.8,25.9,73.0,262.0,460.0,,,,,821.0,,,,,
805,2000.0,,4266.0,17.7,9.0,12.2,15.9,23.1,17.8,73.0,281.0,2.0,,,,,1195.0,,,,,
806,2000.0,,1998.0,13.6,7.0,9.4,20.8,40.3,30.1,73.0,226.0,148.0,,,,,707.0,,,,,
807,2000.0,,1998.0,13.4,7.0,9.3,21.1,40.3,30.4,73.0,223.0,175.0,,,,,700.0,,,,,
808,2000.0,,2295.0,14.1,7.3,9.8,20.0,38.7,28.8,74.0,233.0,1190.0,,,,,739.0,,,,,
809,2000.0,,2295.0,14.2,7.4,9.9,19.9,38.2,28.5,74.0,237.0,460.0,,,,,747.0,,,,,
810,2000.0,,3199.0,15.0,7.2,10.1,18.8,39.2,28.0,73.0,242.0,340.0,,,,,760.0,,,,,
811,2000.0,,4266.0,16.5,8.5,11.4,17.1,33.2,24.8,74.0,272.0,420.0,,,,,858.0,,,,,
812,2000.0,,5439.0,17.2,8.5,11.7,16.4,33.2,24.1,74.0,281.0,2.0,,,,,883.0,,,,,
813,2000.0,,1998.0,12.9,7.1,9.3,21.9,39.8,30.4,73.0,223.0,318.0,,,,,700.0,,,,,
814,2000.0,,1998.0,13.8,7.6,9.8,20.5,37.2,28.8,71.0,235.0,313.0,,,,,739.0,,,,,
815,2000.0,,2597.0,16.3,8.5,11.2,17.3,33.2,25.2,74.0,269.0,14.0,,,,,844.0,,,,,
816,2000.0,,2597.0,15.1,7.9,10.6,18.7,35.8,26.6,71.0,254.0,1.0,,,,,800.0,,,,,
817,2000.0,,2799.0,16.3,8.3,11.3,17.3,34.0,25.0,72.0,271.0,,,,,,851.0,,,,,
818,2000.0,,2799.0,16.0,8.5,11.2,17.6,33.2,25.2,72.0,269.0,2.0,,,,,844.0,,,,,
819,2000.0,,3222.0,11.3,5.9,7.9,25.0,47.9,35.8,72.0,209.0,307.0,,,0.036,,610.0,,,,,
820,2000.0,,3199.0,15.4,7.9,10.6,18.3,25.8,26.7,71.0,254.0,,,,,,797.0,,,,,
821,2000.0,,4266.0,16.4,8.5,11.4,17.2,33.2,24.8,68.0,273.0,95.0,,,,,858.0,,,,,
822,2000.0,,5439.0,18.3,9.4,12.6,15.4,30.1,22.4,73.0,300.0,366.0,,,,,950.0,,,,,
823,2000.0,,1998.0,12.4,6.9,8.9,22.8,40.9,31.7,72.0,213.0,353.0,,,,,671.0,,,,,
824,2000.0,,1998.0,13.6,7.3,9.6,20.8,38.7,29.4,72.0,230.0,355.0,,,,,724.0,,,,,
825,2000.0,,2148.0,8.5,4.8,6.2,33.2,58.8,45.6,73.0,164.0,417.0,,,0.036,,479.0,,,,,
826,2000.0,,2148.0,9.1,5.3,6.7,31.0,53.3,42.2,70.0,177.0,98.0,,,0.041,,517.0,,,,,
827,2000.0,,2597.0,15.9,7.9,10.8,17.8,35.8,26.2,74.0,262.0,41.0,,,,,812.0,,,,,
828,2000.0,,2597.0,15.2,7.4,10.3,18.6,38.2,27.4,71.0,247.0,1.0,,,,,776.0,,,,,
829,2000.0,,2799.0,15.9,7.9,10.8,17.8,35.8,26.2,74.0,259.0,1.0,,,,,812.0,,,,,
830,2000.0,,2799.0,15.6,7.9,10.7,18.1,35.8,26.4,71.0,257.0,5.0,,,,,806.0,,,,,
831,2000.0,,3199.0,11.1,5.9,7.8,25.5,47.9,36.2,72.0,207.0,354.0,,,0.036,,603.0,,,,,
832,2000.0,,3199.0,15.0,7.6,10.3,18.8,37.2,27.4,71.0,247.0,1.0,,,,,776.0,,,,,
833,2000.0,,4266.0,15.5,8.2,10.8,18.2,34.4,26.2,69.0,259.0,11.0,,,,,812.0,,,,,
834,2000.0,,5439.0,18.3,8.7,12.2,15.4,32.5,23.1,73.0,293.0,196.0,,,,,921.0,,,,,
835,2000.0,,2688.0,12.4,7.7,9.4,22.8,36.7,30.1,74.0,248.0,1100.0,,,1.2,,725.0,,,,,
836,2000.0,,2688.0,12.2,8.0,9.5,23.1,35.3,29.7,72.0,254.0,1100.0,,,1.2,,735.0,,,,,
837,2000.0,,3199.0,18.2,11.2,13.8,15.5,25.2,20.5,74.0,330.0,920.0,,,,,1038.0,,,,,
838,2000.0,,4266.0,18.8,11.0,13.9,15.0,25.7,20.3,72.0,334.0,89.0,,,,,1048.0,,,,,
839,2000.0,,5439.0,19.7,11.4,14.4,14.3,24.8,19.6,74.0,345.0,88.0,,,,,1085.0,,,,,
840,2000.0,,1998.0,13.9,6.9,9.5,20.3,40.9,29.7,74.0,228.0,326.0,,,,,716.0,,,,,
841,2000.0,,1998.0,13.4,7.0,9.2,21.1,40.3,30.7,72.0,222.0,342.0,,,,,693.0,,,,,
842,2000.0,,2148.0,8.8,4.7,6.2,32.1,60.1,45.6,71.0,163.0,523.0,,,0.038,,479.0,,,,,
843,2000.0,,2148.0,9.4,5.1,6.7,30.0,55.4,42.2,68.0,177.0,79.0,,,0.036,,517.0,,,,,
844,2000.0,,2597.0,16.0,7.8,10.8,17.7,36.2,26.2,72.0,259.0,1.0,,,,,812.0,,,,,
845,2000.0,,2597.0,15.0,7.7,10.4,18.8,36.7,27.2,70.0,250.0,14.0,,,,,782.0,,,,,
846,2000.0,,3199.0,15.4,7.6,10.5,18.3,37.2,26.9,71.0,252.0,2.0,,,,,791.0,,,,,
847,2000.0,,3199.0,17.1,8.2,11.5,16.5,34.4,24.6,71.0,276.0,,,,,,865.0,,,,,
848,2000.0,,3996.0,14.6,7.4,10.0,19.3,38.2,28.2,72.0,253.0,307.0,,,0.041,,774.0,,,,,
849,2000.0,,4266.0,17.7,9.2,12.3,16.0,30.7,23.0,71.0,294.0,55.0,,,,,925.0,,,,,
850,2000.0,,4966.0,18.9,8.9,12.5,14.9,31.7,22.6,72.0,299.0,1.0,,,,,941.0,,,,,
851,2000.0,,4966.0,19.4,9.9,13.4,14.6,28.5,21.1,72.0,320.0,13.0,,,,,1008.0,,,,,
852,2000.0,,5496.0,19.8,9.5,13.4,14.2,29.7,21.1,73.0,308.0,5.0,,,,,1008.0,,,,,
853,2000.0,,5786.0,19.9,9.5,13.4,14.2,29.7,21.1,74.0,321.0,359.0,,,,,1008.0,,,,,
854,2000.0,,2799.0,17.1,8.2,11.5,16.5,34.5,24.6,70.0,276.0,1.0,,,,,865.0,,,,,
855,2000.0,,3226.0,11.4,6.0,8.0,24.8,47.1,35.3,71.0,212.0,100.0,,,0.041,,618.0,,,,,
856,2000.0,,3199.0,17.1,8.2,11.5,16.5,34.5,24.6,71.0,276.0,,,,,,865.0,,,,,
857,2000.0,,3996.0,14.2,7.0,9.6,19.9,40.3,29.4,72.0,253.0,363.0,,,0.036,,742.0,,,,,
858,2000.0,,4266.0,17.7,9.2,12.3,16.0,30.7,23.0,71.0,294.0,1.0,,,,,925.0,,,,,
859,2000.0,,4966.0,18.9,8.9,12.5,14.9,31.7,22.6,72.0,299.0,1.0,,,,,941.0,,,,,
860,2000.0,,4966.0,19.4,9.9,13.4,14.6,28.5,21.1,72.0,320.0,13.0,,,,,1008.0,,,,,
861,2000.0,,5496.0,19.8,9.5,13.4,14.3,29.7,21.1,73.0,308.0,5.0,,,,,1008.0,,,,,
862,2000.0,,2799.0,16.0,8.6,11.3,17.6,32.8,25.0,74.0,270.0,380.0,,,,,851.0,,,,,
863,2000.0,,3199.0,16.3,8.8,11.5,17.3,32.1,24.6,73.0,274.0,280.0,,,,,865.0,,,,,
864,2000.0,,4966.0,17.9,9.6,12.7,15.8,29.4,22.2,73.0,300.0,312.0,,,,,958.0,,,,,
865,2000.0,,1998.0,13.3,6.9,9.2,21.2,40.9,30.7,71.0,225.0,112.0,31.0,,,,693.0,,,,,
866,2000.0,,1998.0,13.8,7.2,9.6,20.5,39.2,29.4,74.0,231.0,96.0,53.0,,,,724.0,,,,,
867,2000.0,,2295.0,13.5,7.0,9.4,20.9,40.3,30.1,73.0,225.0,37.0,13.0,,,,707.0,,,,,
868,2000.0,,2295.0,14.1,7.3,9.8,20.0,38.7,28.8,74.0,237.0,720.0,31.0,,,,739.0,,,,,
869,2000.0,,3199.0,15.1,7.7,10.4,18.7,36.7,27.2,74.0,245.0,12.0,18.0,,,,782.0,,,,,
870,2000.0,,3199.0,16.4,8.0,11.1,17.2,35.3,25.4,75.0,267.0,1.0,6.0,,,,838.0,,,,,
871,2000.0,,2151.0,9.6,6.3,7.5,29.4,44.8,37.7,74.0,199.0,1100.0,,,1.2,,579.0,,,,,
872,2000.0,,2151.0,10.6,6.6,8.0,26.7,42.8,35.3,74.0,213.0,1100.0,,,1.2,,618.0,,,,,
873,2000.0,,2295.0,16.5,8.7,11.6,17.1,32.5,24.3,74.0,274.0,359.0,,,,,876.0,,,,,
874,2000.0,,2295.0,15.6,9.4,11.7,18.1,30.0,24.1,73.0,279.0,1030.0,,,,,883.0,,,,,
875,2000.0,,2792.0,18.6,11.0,13.8,15.2,25.7,20.5,72.0,330.0,580.0,,,,,1038.0,,,,,
876,2000.0,,2496.0,10.9,7.7,8.9,25.8,36.7,31.8,75.0,236.0,1185.0,,,0.178,,686.0,,,,,
877,2000.0,,2496.0,10.2,6.9,8.1,27.6,40.8,34.7,74.7,214.0,1052.0,,,0.131,,629.0,,,,,
878,2000.0,,2446.0,12.5,9.8,10.8,22.6,28.9,26.2,74.0,284.0,32.0,695.0,,0.081,,833.0,,,,,
879,2000.0,,2446.0,11.2,8.9,9.8,25.3,31.9,29.0,73.0,257.0,86.0,658.0,,0.042,,752.0,,,,,
880,2000.0,,599.0,5.8,4.2,4.8,48.7,67.3,58.8,73.0,115.0,474.0,,,,,362.0,,,,,
881,2000.0,,599.0,5.8,4.5,5.0,48.7,62.8,56.5,67.0,119.0,895.0,,,,,377.0,,,,,
882,2000.0,,599.0,5.8,4.2,4.8,48.7,67.3,58.8,73.0,115.0,474.0,,,,,362.0,,,,,
883,2000.0,,599.0,5.8,4.5,5.0,48.7,62.8,56.5,67.0,119.0,894.0,,,,,377.0,,,,,
884,2000.0,,599.0,5.8,4.2,4.8,48.7,67.3,58.8,73.0,115.0,474.0,,,,,362.0,,,,,
885,2000.0,,599.0,5.8,4.5,5.0,48.7,62.8,56.5,67.0,119.0,895.0,,,,,377.0,,,,,
886,2000.0,,599.0,5.8,4.2,4.8,48.7,67.3,58.8,73.0,115.0,474.0,,,,,362.0,,,,,
887,2000.0,,599.0,5.8,4.5,5.0,48.7,62.8,56.5,67.0,119.0,894.0,,,,,377.0,,,,,
888,2000.0,,599.0,5.8,4.2,4.8,48.7,67.3,58.8,73.0,115.0,461.0,,,,,362.0,,,,,
889,2000.0,,599.0,6.0,4.6,5.1,47.1,61.4,55.4,68.0,122.0,319.0,,,,,384.0,,,,,
890,2000.0,,799.0,3.8,3.2,3.4,74.3,88.3,83.1,75.0,90.0,201.0,,,0.036,,263.0,,,,,
891,2000.0,,799.0,3.8,3.2,3.4,74.3,88.3,83.1,69.0,90.0,201.0,,,0.036,,263.0,,,,,
892,2000.0,,2972.0,17.4,9.5,12.4,16.2,29.7,22.8,71.0,289.0,1277.0,,,,,933.0,,,,,
893,2000.0,,1597.0,9.9,5.8,7.3,28.5,48.7,38.7,73.0,174.0,925.0,,,,,550.0,,,,,
894,2000.0,,1597.0,9.9,5.8,7.3,28.5,48.7,38.7,73.0,174.0,925.0,,,,,550.0,,,,,
895,2000.0,,1597.0,12.0,6.5,8.4,23.5,43.5,33.6,71.0,198.0,626.0,,,,,633.0,,,,,
896,2000.0,,1597.0,9.9,5.8,7.3,28.5,48.7,38.7,73.0,174.0,925.0,,,,,550.0,,,,,
897,2000.0,,1834.0,9.1,5.5,6.8,31.0,51.4,41.5,72.0,164.0,36.0,,,,,513.0,,,,,
898,2000.0,,1834.0,10.2,6.1,7.6,27.7,46.3,37.2,74.0,183.0,71.0,,,,,572.0,,,,,
